id	ten	tac_gia	license	so_tam	dinh_dang	tag	loai
rogland_overcast	Rogland Overcast	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,skies,overcast,low contrast,morning-afternoon,collection: namaqualand,rocky,arid,desert,cloud	hdris
rogland_sunset	Rogland Sunset	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,skies,clear,high contrast,sunrise-sunset,collection: namaqualand,rocky,arid,desert,sun	hdris
rolling_hills	Rolling Hills	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,high contrast,clear,sunrise-sunset,skies,sun,grass,dry grass,hilltop,mountain,hill,path	hdris
roof_garden	Roof Garden	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,urban,morning-afternoon,partly cloudy,low contrast,natural light,tree,path,garden,london,europe,architecture	hdris
roofless_ruins	Roofless Ruins	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,clear,low contrast,natural light,abandoned,ruin,rubble,backplates	hdris
rooftop_day	Rooftop Day	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,partly cloudy,high contrast,natural light,parking,roof,car,backplates	hdris
rooftop_night	Rooftop Night	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,urban,sunrise-sunset,partly cloudy,high contrast,artificial light,night,parking,moon,twilight,roof,concrete	hdris
rooitou_park	Rooitou Park	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,clear,high contrast,natural light,sun,grass,field,park	hdris
rosendal_mountain_midmorning	Rosendal Mountain Midmorning	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,skies,high contrast,midday,sun,dry grass,hill,bare,dry,yellow	hdris
rosendal_park_sunset	Rosendal Park Sunset	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,skies,low contrast,sunrise-sunset,field,dry grass,park	hdris
rosendal_park_sunset_puresky	Rosendal Park Sunset (Pure Sky)	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,skies,low contrast,sunrise-sunset,pure skies,pure skies	hdris
rosendal_plains_1	Rosendal Plains 1	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,partly cloudy,skies,high contrast,midday,sun,grass,view,landscape,autumn	hdris
rosendal_plains_2	Rosendal Plains 2	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,partly cloudy,skies,high contrast,midday,sun,grass,view,landscape,rock,farm	hdris
rostock_arches	Rostock Arches	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,artificial light,night,urban,low contrast,europe,architecture,germany,street,restaurant,city,square,building,town,arch	hdris
rostock_laage_airport	Rostock-Laage Airport	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,low contrast,natural light,artificial light,urban,airport,hall,warehouse,high ceiling,tiles,europe,building,aviation,museum,modern	hdris
rotes_rathaus	Rotes Rathaus	Alexander Scholten	CC0 1.0		hdr,exr (1k..16k)	natural light,sunrise-sunset,outdoor,urban,low contrast,clear,europe,building,architecture,street,square,brick,tree,city	hdris
round_platform	Round Platform	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,urban,morning-afternoon,overcast,low contrast,natural light,brick,street,square,backplates	hdris
royal_esplanade	Royal Esplanade	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,high contrast,artificial light,mall,cruise,screen,balcony,stair,tile	hdris
ruckenkreuz	Ruckenkreuz	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,midday,overcast,low contrast,natural light,tree,monument,cross,park,grass	hdris
rural_asphalt_road	Rural Asphalt Road	Alexander Scholten	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,skies,partly cloudy,high contrast,midday,sun,grass,field,tree,asphalt,road	hdris
rural_crossroads	Rural Crossroads	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,high contrast,morning-afternoon,sun,grass,tree,dirt road,green,backplates	hdris
rural_evening_road	Rural Evening Road	Alexander Scholten	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,skies,partly cloudy,low contrast,sunrise-sunset,farm,grass,dirt road,wheat,field,countryside,rural	hdris
rural_graffiti_tower	Rural Graffiti Tower	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,overcast,low contrast,natural light,tree,winter,bare,concrete,brick,tower,view	hdris
rural_landscape	Rural Landscape	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,partly cloudy,low contrast,natural light,dirt,road,track,lake,backplates	hdris
rural_winter_roadside	Rural Winter Roadside	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,partly cloudy,low contrast,natural light,road,grass,field,snow,winter	hdris
rustig_koppie	Rustig Koppie	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,partly cloudy,morning-afternoon,high contrast,natural light,hill,rock,sun,dry grass,bush	hdris
rustig_koppie_puresky	Rustig Koppie (Pure Sky)	Greg Zaal, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,partly cloudy,morning-afternoon,high contrast,natural light,pure skies,pure skies	hdris
sabie_tent	Sabie Tent	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,sunrise-sunset,clear,medium contrast,natural light,porch,veranda,balcony,river,view,tree,tent	hdris
safari_sunset	Safari Sunset	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,sunrise-sunset,clear,low contrast,skies,veld,bush,safari,dense,dry grass	hdris
san_giuseppe_bridge	San Giuseppe Bridge	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,clear,high contrast,natural light,sun,europe,building,architecture,street,bridge,river,canal,church,venice,backplates	hdris
sandsloot	Sandsloot	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	artificial light,night,outdoor,nature,high contrast,partly cloudy,skies,sand,beach,dam,tree	hdris
satara_night	Satara Night	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,clear,night,high contrast,artificial light,stars,tree,lamp,milky way,galaxy,hut	hdris
satara_night_no_lamps	Satara Night (No Lamps)	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,clear,night,low contrast,natural light,stars,tree,milky way,galaxy	hdris
schachen_forest	Schachen Forest	Adrian Kubasa	CC0 1.0		hdr,exr (1k..16k)	low contrast,overcast,morning-afternoon,natural light,nature,outdoor,autumn,winter,leaves,tree,forest,earth	hdris
schadowplatz	Schadowplatz	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,midday,overcast,low contrast,natural light,architecture,building,street	hdris
school_hall	School Hall	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	indoor,natural light,artificial light,urban,medium contrast,morning-afternoon,school,stage,hall,wood,wooden floor,curtain	hdris
school_quad	School Quad	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,natural light,artificial light,medium contrast,morning-afternoon,concrete,pavers,covered,hall,square,campus,school,symmetrical	hdris
sculpture_exhibition	Sculpture Exhibition	Oliksiy Yakovlyev	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,medium contrast,artificial light,horse,art,exhibition,museum	hdris
scythian_tombs	Scythian Tombs	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,partly cloudy,low contrast,skies,sunrise-sunset,field,grass,backplates	hdris
scythian_tombs_2	Scythian Tombs 2	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,partly cloudy,sunrise-sunset,medium contrast,skies,grass,field,sun,backplates	hdris
scythian_tombs_puresky	Scythian Tombs (Pure Sky)	Jarod Guest, Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,partly cloudy,low contrast,skies,sunrise-sunset,pure skies,pure skies	hdris
secluded_beach	Secluded Beach	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,partly cloudy,high contrast,natural light,collection: smugglers_cove,tree,rock,beach,ocean,backplates	hdris
sepulchral_chapel_basement	Sepulchral Chapel Basement	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,medium contrast,natural light,artificial light,tiles,architecture,dome,circular	hdris
sepulchral_chapel_rotunda	Sepulchral Chapel Rotunda	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,medium contrast,natural light,tiles,architecture,roman,hall,dome,pantheon,circular	hdris
shady_patch	Shady Patch	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,low contrast,natural light,tree,grass,forest	hdris
shanghai_bund	Shanghai Bund	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,night,partly cloudy,high contrast,artificial light,skyscraper,skyline,china,neon,promenade,building,architecture,street,city,square,balcony,shanghai	hdris
shanghai_riverside	Shanghai Riverside	Alex Radosnov	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,medium contrast,sunrise-sunset,clear,natural light,skies,city,china,shanghai,concrete,promenade,sun	hdris
short_tunnel	Short Tunnel	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,midday,overcast,medium contrast,natural light,tunnel,road,street,concrete,underpass,backplates	hdris
shudu_lake	Shudu Lake	Alex Radosnov	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,overcast,natural light,low contrast,midday,lake,platform,wood floor,hill,mountain,park,backplates	hdris
signal_hill_dawn	Signal Hill Dawn	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,urban,sunrise-sunset,clear,low contrast,natural light,road,view,city,cape town,backplates	hdris
signal_hill_sunrise	Signal Hill Sunrise	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,urban,sunrise-sunset,partly cloudy,high contrast,natural light,cape town,road,mountain,sun,barrier,car,backplates	hdris
simons_town_harbour	Simon's Town Harbour	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,partly cloudy,high contrast,natural light,ocean,sun,marina,harbour,dock,hill,statue,backplates	hdris
simons_town_road	Simon's Town Road	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,high contrast,morning-afternoon,road,asphalt,street,ocean,curve,coastal,cape town,sun	hdris
simons_town_rocks	Simon's Town Rocks	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,morning-afternoon,partly cloudy,high contrast,natural light,ocean,rock,hill,backplates	hdris
sisulu	Sisulu	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,sunrise-sunset,clear,high contrast,natural light,tree,sun,grass,hill,bench,park	hdris
skate_park	Skate Park	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,overcast,low contrast,natural light,ramp,pipe,building,europe	hdris
skidpan	Skidpan	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,partly cloudy,low contrast,morning-afternoon,urban,skies,asphalt,road,street,race,barrier,track	hdris
skukuza_golf	Skukuza Golf	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,low contrast,natural light,tree,leaves,fence,dam,lake	hdris
skylit_garage	Skylit Garage	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,medium contrast,natural light,road,parking,pillar,backplates	hdris
small_cathedral	Small Cathedral	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,low contrast,natural light,church,chapel,carpet,painting,religion,backplates	hdris
small_cathedral_02	Small Cathedral 02	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,sunrise-sunset,partly cloudy,medium contrast,natural light,indoor,sun,europe,architecture,arch,church,tree,cobblestone,brick,backplates	hdris
small_cave	Small Cave	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	indoor,nature,morning-afternoon,medium contrast,natural light,cave,forest,rock	hdris
small_empty_house	Small Empty House	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,morning-afternoon,medium contrast,natural light,house,tile,lamp,door	hdris
small_empty_room_1	Small Empty Room 1	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,natural light,medium contrast,midday,room,empty,office,door,window,curtain,wooden floor	hdris
small_empty_room_2	Small Empty Room 2	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,artificial light,medium contrast,night,room,empty,office,door,curtain,wooden floor,led panel,wallpaper	hdris
small_empty_room_3	Small Empty Room 3	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,artificial light,medium contrast,morning-afternoon,room,empty,office,door,curtain,wooden floor,led panel	hdris
small_empty_room_4	Small Empty Room 4	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,natural light,medium contrast,midday,room,empty,office,door,window,curtain,wooden floor,wallpaper	hdris
small_hangar_01	Small Hangar 01	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,morning-afternoon,low contrast,natural light,hangar,plane,industrial,warehouse	hdris
small_hangar_02	Small Hangar 02	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,morning-afternoon,medium contrast,natural light,hangar,plane,industrial,europe	hdris
small_harbor_01	Small Harbor 01	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,partly cloudy,low contrast,natural light,lake,water,dam,dock,harbour,harbor,jetty,boat	hdris
small_harbor_02	Small Harbor 02	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,partly cloudy,low contrast,natural light,boat,dam,dock,harbor,harbour,jetty,lake,water	hdris
small_harbour_morning	Small Harbour Morning	Greg Zaal, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,morning-afternoon,clear,high contrast,sun,lake,water,dam,dock,harbour,harbor,jetty,boat	hdris
small_harbour_sunset	Small Harbour Sunset	Greg Zaal, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,natural light,sunrise-sunset,nature,clear,medium contrast,sun,lake,water,dam,dock,harbour,harbor,jetty,boat	hdris
small_rural_road	Small Rural Road	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,midday,partly cloudy,low contrast,natural light,field,road,path,asphalt,gravel,dirt	hdris
small_rural_road_02	Small Rural Road 02	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,sunrise-sunset,clear,low contrast,natural light,road,tree,farm,straight,backplates	hdris
small_workshop	Small Workshop	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	artificial light,natural light,indoor,urban,low contrast,medium contrast,morning-afternoon,workshop,machine,fluorescent,lamp,table,tablesaw,concrete,tools,mess	hdris
smelting_tower_01	Smelting Tower 01	Savva Zakharov	CC0 1.0		hdr,exr (1k..16k)	outdoor,high contrast,natural light,nature,partly cloudy,midday,bush,hilltop,stone tower,historical,ruin,rocky,sun,backplates	hdris
smelting_tower_02	Smelting Tower 02	Savva Zakharov	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,partly cloudy,low contrast,midday,gravel,road,bush,scrubs,stone tower,ruin	hdris
smelting_tower_interior	Smelting Tower Interior	Savva Zakharov	CC0 1.0		hdr,exr (1k..16k)	natural light,indoor,urban,high contrast,stone tower,rock,arched doorway,historical,abandoned,ruin,rubble,weathered	hdris
snow_field	Snow Field	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,skies,overcast,low contrast,nature,morning-afternoon,snow,winter,field	hdris
snow_field_2	Snow Field 2	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,overcast,low contrast,morning-afternoon,skies,field,snow,winter,footprint	hdris
snow_field_2_puresky	Snow Field 2 (Pure Sky)	Jarod Guest, Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,overcast,low contrast,morning-afternoon,skies,pure skies,pure skies	hdris
snow_field_puresky	Snow Field (Pure Sky)	Jarod Guest, Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,skies,overcast,low contrast,nature,morning-afternoon,pure skies,pure skies	hdris
snowy_cemetery	Snowy Cemetery	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,high contrast,clear,natural light,snow,cemetary,grave,tree,park,city	hdris
snowy_field	Snowy Field	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,morning-afternoon,partly cloudy,high contrast,natural light,tree,sun,snow,field,tracks	hdris
snowy_forest	Snowy Forest	Adrian Kubasa	CC0 1.0		hdr,exr (1k..16k)	outdoor,low contrast,overcast,natural light,nature,morning-afternoon,snow,winter,moss,forest,tree,woods	hdris
snowy_forest_path_01	Snowy Forest Path 01	Oliksiy Yakovlyev	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,clear,low contrast,natural light,tree,forest,snow,winter,path	hdris
snowy_forest_path_02	Snowy Forest Path 02	Oliksiy Yakovlyev	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,clear,low contrast,natural light,tree,forest,snow,winter,path	hdris
snowy_hillside	Snowy Hillside	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,partly cloudy,high contrast,natural light,tree,sun,snow,forest,bench,hill,field	hdris
snowy_hillside_02	Snowy Hillside 02	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,low contrast,natural light,overcast,snow,mud,winter,path,forest,hilltop	hdris
snowy_park_01	Snowy Park 01	Oliksiy Yakovlyev	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,overcast,low contrast,natural light,snow,tree,winter	hdris
soliltude	Soliltude	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	natural light,outdoor,nature,urban,low contrast,overcast,morning-afternoon,grass,field,europe,architecture,building	hdris
solitude_interior	Solitude Interior	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	indoor,medium contrast,urban,natural light,morning-afternoon,architecture,europe,building,column,pillar,arch,victorian,backplates	hdris
solitude_night	Solitude Night	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,night,partly cloudy,high contrast,artificial light,natural light,field,moon,grass,architecture	hdris
spaichingen_hill	Spaichingen Hill	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,natural light,sunrise-sunset,morning-afternoon,partly cloudy,high contrast,sun,grass,field,tree,hilltop	hdris
spiaggia_di_mondello	Spiaggia di Mondello	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,morning-afternoon,clear,high contrast,natural light,collection: smugglers_cove,tree,sun,beach,sand	hdris
spooky_bamboo_morning	Spooky Bamboo Morning	Dimitrios Savva, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,sunrise-sunset,low contrast,tunnel,dry,dense,pathway,arched canopy	hdris
spree_bank	Spree Bank	Alexander Scholten	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,urban,clear,low contrast,sunrise-sunset,walkway,railing,bench,tree,europe,architecture,building,canal,water,asphalt,promenade,river	hdris
spruit_dawn	Spruit Dawn	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,clear,low contrast,natural light,tree,river,grass,path,field,park,mist,power line	hdris
spruit_sunrise	Spruit Sunrise	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,clear,high contrast,natural light,tree,sun,grass,path,field,park,mist,power line	hdris
squash_court	Squash Court	Greg Zaal, Jarod Guest	CC0 1.0		hdr,exr (1k..16k)	indoor,artificial light,urban,medium contrast,sport,court,lines,ball game,arena,wooden floor,rafters	hdris
st_fagans_interior	St. Fagans Interior	Morgan Evans	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,low contrast,artificial light,bench,couch,lobby,modern,museum,stairs,wooden floor	hdris
st_peters_square_night	St. Peters Square Night	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,artificial light,urban,high contrast,partly cloudy,night,europe,architecture,italy,cobblestone,street,pillar,lamp,square,city,rome	hdris
stadium_01	Stadium 01	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,sunrise-sunset,clear,low contrast,natural light,stadium,field,grass,football,soccer	hdris
stadium_exterior	Stadium Exterior	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	outdoor,low contrast,natural light,urban,overcast,partly cloudy,morning-afternoon,stadium,concrete,pavement,parking,square,architecture,ventilation shafts	hdris
steinbach_field	Steinbach Field	Adrian Kubasa	CC0 1.0		hdr,exr (1k..16k)	natural light,nature,sunrise-sunset,clear,outdoor,low contrast,grass,field,tree,forest,countryside,rural	hdris
sterkspruit_falls	Sterkspruit Falls	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,sunrise-sunset,partly cloudy,low contrast,natural light,balcony,waterfall,mountain,hill	hdris
stierberg_sunrise	Stierberg Sunrise	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	outdoor,natural light,nature,clear,high contrast,sunrise-sunset,sun,snow,field,hill,forest,tracks,winter	hdris
stone_alley	Stone Alley	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,midday,partly cloudy,medium contrast,natural light,alley,europe,italy,cobblestone,rock,narrow	hdris
stone_alley_02	Stone Alley 02	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,medium contrast,natural light,alley,cobblestone,europe,narrow,brick	hdris
stone_alley_03	Stone Alley 03	Andreas Mischok	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,morning-afternoon,medium contrast,natural light,alley,cobblestone,narrow,europe	hdris
stone_pines	Stone Pines	Greg Zaal, Rico Cilliers	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,partly cloudy,low contrast,natural light,tree,sun,grass,path,building,europe,park,rome,backplates	hdris
storeroom	Storeroom	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,high contrast,artificial light,mess,junk,fluorescent	hdris
story_studio_01	Story Studio 01	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,natural light,medium contrast,umbrella,softbox,infinity,window,lamp,white,photo	hdris
story_studio_02	Story Studio 02	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,medium contrast,umbrella,softbox,infinity,lamp,white,photo	hdris
story_studio_03	Story Studio 03	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,medium contrast,umbrella,softbox,infinity,lamp,white,photo	hdris
story_studio_04	Story Studio 04	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,medium contrast,umbrella,softbox,infinity,lamp,white,photo	hdris
story_studio_05	Story Studio 05	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,high contrast,umbrella,softbox,infinity,lamp,white,overhead,photo	hdris
straw_rolls_field_01	Straw Rolls Field 01	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,skies,nature,sunrise-sunset,partly cloudy,low contrast,natural light,road,asphalt,field,farm,backplates	hdris
stream	Stream	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,morning-afternoon,clear,high contrast,natural light,sun,stream,river,tree,pond,grass,root	hdris
street_lamp	Street Lamp	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	outdoor,urban,night,partly cloudy,high contrast,artificial light,lamp,suburb,road,tree	hdris
studio_country_hall	Studio Country Hall	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	indoor,medium contrast,urban,studio,morning-afternoon,natural light,studio,wood,rustic,kitchen,chair,ladder,carpet,backplates	hdris
studio_garden	Studio Garden	Sergej Majboroda	CC0 1.0		hdr,exr (1k..16k)	outdoor,nature,midday,clear,natural light,high contrast,urban,tree,warehouse,garden,grass,bench,path,chair,arch,backplates	hdris
studio_kominka_01	Studio Kominka 01	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,high contrast,infinity,lamp,white,rectangle,overhead,umbrella,reflector,photo	hdris
studio_kominka_02	Studio Kominka 02	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,medium contrast,infinity,lamp,white,umbrella,overhead,rectangle,photo	hdris
studio_kominka_03	Studio Kominka 03	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,low contrast,infinity,lamp,white,umbrella,reflector,photo	hdris
studio_kominka_04	Studio Kominka 04	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,indoor,artificial light,urban,medium contrast,infinity,lamp,white,umbrella,photo	hdris
studio_kontrast_01	Studio Kontrast 01	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,urban,artificial light,indoor,medium contrast,infinity,lamp,white,umbrella,warm,photo	hdris
studio_kontrast_02	Studio Kontrast 02	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,urban,artificial light,indoor,low contrast,infinity,lamp,white,umbrella,rectangle,softbox,photo	hdris
studio_kontrast_03	Studio Kontrast 03	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,urban,artificial light,indoor,medium contrast,infinity,lamp,white,rectangle,softbox,photo	hdris
studio_kontrast_04	Studio Kontrast 04	Grzegorz Wronkowski	CC0 1.0		hdr,exr (1k..16k)	studio,urban,artificial light,indoor,low contrast,infinity,lamp,white,rectangle,softbox,photo	hdris
studio_small_01	Studio Small 01	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,studio,high contrast,artificial light,lamp,studio,photo	hdris
studio_small_02	Studio Small 02	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,studio,high contrast,artificial light,lamp,studio,photo	hdris
studio_small_03	Studio Small 03	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,studio,high contrast,artificial light,lamp,studio,photo,umbrella	hdris
studio_small_04	Studio Small 04	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,studio,urban,high contrast,artificial light,lamp,studio,photo	hdris
studio_small_05	Studio Small 05	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,studio,high contrast,artificial light,lamp,studio,photo,reflector,dish	hdris
studio_small_06	Studio Small 06	Greg Zaal	CC0 1.0		hdr,exr (1k..16k)	indoor,urban,studio,high contrast,artificial light,lamp,studio,photo	hdris
